Consultant,Client,Engagement,Position,TaskGroup,ReportDate,TaskDescription,BillableHours,NonBillableHours,BillingRate,Hours Bill,FirmSharePercent,Total Pay,Description_Time
,,,,,6/11/2017,Other,0,3,$65.00 ,$0.00 ,0,$0.00 ,"Organize tasks for the week, review and respond to various e-mail - 96 tasks"
,,,,,6/15/2017,Travel,0,2.5,$65.00 ,$0.00 ,0,$0.00 ,Tyler to Dallas
,,,,,6/14/2017,Other,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,"Enter time, review and respond to various e-mail"
,,,,,6/16/2017,Other,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,"Approve time, correspondence with Natalie regarding final proposals in DropBox"
,,,,,6/16/2017,Travel,0,3,$65.00 ,$0.00 ,0,$0.00 ,Dallas to Tyler
,,,,,6/16/2017,Other,0,3,$65.00 ,$0.00 ,0,$0.00 ,"Review and respond to various e-mail, change schedule for upcoming week"
,,,,,6/21/2017,Company Meeting,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,"Call with Burt regarding Speech Privacy, CFO meeting and potential new client"
,,,,,6/21/2017,Other,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Review and response to various e-mail
,,,,,6/23/2017,Travel,0,5,$65.00 ,$0.00 ,0,$0.00 ,Travel to/from Dallas/Tyler
,,,,,6/27/2017,Other,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Load updates to laptop and reboot
,,,,,6/29/2017,Travel,0,2.5,$65.00 ,$0.00 ,0,$0.00 ,Travel to Dallas from Tyler
,,,,,6/29/2017,Company Meeting,2.5,0,$65.00 ,$162.50 ,0,$162.50 ,CFO meeting
,,,,,6/29/2017,Other,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,Various e-mail
,,,,,6/30/2017,Travel,0,2.75,$65.00 ,$0.00 ,0,$0.00 ,Travel to Tyler from Dallas
,,,,,7/1/2017,Other,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Natalie regarding billing and payroll
,,,,,7/5/2017,Other,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Call with Burt to generally catch up
,,,,,7/5/2017,Other,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Burt and Natalie regarding payment for HCI and 70k
,,,,,7/6/2017,Other,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Read LinkedIn CFO article
,,,,,7/6/2017,Other,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,"Research Acrobat DC for functionality, correspondence regarding the same"
,,,,,7/7/2017,Billings & Collections,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Burt and Natalie regarding HCI billing
,,,,,7/9/2017,Billings & Collections,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,Review and correspondence on monthly billings
,,,,,7/10/2017,Company Meeting,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,Two calls with Wayne Scott regarding client that is releasing their Controller
,,,,,7/11/2017,Other,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,"Complete C-Job for CFO, correspondence with Burt"
,,,,,7/13/2017,Company Meeting,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,Prepare for CFO meeting
,,,,,7/14/2017,Travel,0,5,$65.00 ,$0.00 ,0,$0.00 ,Travel to/from Dallas/Tyler
,,,,,7/14/2017,Company Meeting,3,0,$65.00 ,$195.00 ,0,$195.00 ,CFO meeting
,,,,,7/16/2017,Billings & Collections,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Natalie regarding June invoices
,,,,,7/16/2017,Billings & Collections,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Approve time for payroll
,,,,,7/18/2017,Other,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,Review and respond to various e-mail
,,,,,7/18/2017,Company Meeting,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Call with Wayne regarding Sage Pro training
,,,,,7/19/2017,Travel,0,2.5,$65.00 ,$0.00 ,0,$0.00 ,Travel to Dallas from Tyler
,,,,,7/19/2017,Other,0,2.5,$65.00 ,$0.00 ,0,$0.00 ,Attend Culture Index refresher course
,,,,,7/21/2017,Travel,0,2.5,$65.00 ,$0.00 ,0,$0.00 ,Travel to Tyler from Dallas
,,,,,7/26/2017,Company Meeting,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,Call with Michael Hall regarding the plus and minuses of CI profile
,,,,,7/27/2017,Company Meeting,2.5,0,$65.00 ,$162.50 ,0,$162.50 ,Plan Guru training
,,,,,7/27/2017,Travel,0,5,$65.00 ,$0.00 ,0,$0.00 ,Travel to/from Dallas/Tyler
,,,,,8/2/2017,Other,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Complete questionnaire regarding e-mail migration
,,,,,8/3/2017,Billings & Collections,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,Enter time for past 3 days
,,,,,8/3/2017,Other,0,1,$65.00 ,$0.00 ,0,$0.00 ,Organize tasks and enter time
,,,,,8/8/2017,Other,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,"Manage time, review and respond to various e-mail"
,,,,,8/9/2017,Staff Search/Recruitment,0,1,$65.00 ,$0.00 ,0,$0.00 ,Call with Margaret Bedgood
,,,,,8/11/2017,Company Meeting,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,Call with Burt and follow up correspondence regarding Rollen safe consolidation
,,,,,8/11/2017,Other,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Review 8/15/17 payroll payment for accuracy
,,,,,8/12/2017,Other,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Setup phone interview with Lewen Albritton
,,,,,8/15/2017,Company Meeting,2,0,$65.00 ,$130.00 ,0,$130.00 ,Plan Guru University
,,,,,8/15/2017,Company Meeting,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Call with Burt regarding e-mail migration
,,,,,8/15/2017,Staff Search/Recruitment,0,1,$65.00 ,$0.00 ,0,$0.00 ,"Call with Lewen Albritton, FP&A candidate"
,,,,,8/16/2017,Staff Search/Recruitment,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Lewen Albritton
,,,,,8/24/2017,Staff Search/Recruitment,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Call with Burt regarding postponing Jeff Miller's position
,,,,,8/25/2017,Company Meeting,0,2,$65.00 ,$0.00 ,0,$0.00 ,Attend CFO meeting
,,,,,8/31/2017,Other,0,6,$65.00 ,$0.00 ,0,$0.00 ,Finalize CPE
,,,,,9/1/2017,Other,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Leadership on Purpose course led by Warren
,,,,,9/4/2017,Payroll Processing,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Review and approve time
,,,,,9/7/2017,Other,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Burt regarding upcoming vacation
,,,,,9/7/2017,Staff Search/Recruitment,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Burt to introduce Mason Aldredge
,,,,,9/8/2017,Travel,0,5.5,$65.00 ,$0.00 ,0,$0.00 ,"Travel to/from Dallas/Tyler, travel to VAN from NLCFO"
,,,,,9/8/2017,Company Meeting,2,0,$65.00 ,$130.00 ,0,$130.00 ,CFO meeting
,,,,,9/12/2017,Billings & Collections,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Call with Burt regarding support for billing function for New life CFO billings
,,,,,9/15/2017,Travel,0,5,$65.00 ,$0.00 ,0,$0.00 ,Drive time to/from Dallas/Tyler
,,,,,9/18/2017,Billings & Collections,0,2,$65.00 ,$0.00 ,0,$0.00 ,"Review payroll and billing hours, validate 15th payroll paid"
,,,,,9/20/2017,Travel,0,3,$65.00 ,$0.00 ,0,$0.00 ,"Travel to Dallas from Tyler, Dallas to Hotel"
,,,,,9/21/2017,Other,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,Review and respond to various e-mail
,,,,,9/22/2017,Travel,0,3,$65.00 ,$0.00 ,0,$0.00 ,"Travel to Tyler from Dallas, New Life CFO meeting to Van strategic planning meeting"
,,,,,9/22/2017,Company Meeting,2,0,$65.00 ,$130.00 ,0,$130.00 ,CFO meeting
,,,,,9/24/2017,Billings & Collections,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Burt regarding open A/R
,,,,,9/17/2017,Other,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Terry and Teresa regarding T-sheets invitation
,,,,,9/25/2017,Payroll Processing,0,1,$65.00 ,$0.00 ,0,$0.00 ,Enter time
,,,,,9/29/2017,Other,0,1,$65.00 ,$0.00 ,0,$0.00 ,"Review and respond to various e-mail, input 3 days of time"
,,,,,9/28/2017,Company Meeting,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Lewen regarding Day in the Life of a CFO
,,,,,9/26/2017,Company Meeting,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Call with Burt
,,,,,9/27/2017,Company Meeting,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Call with Burt
,,,,,10/1/2017,Billings & Collections,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,Review and approve payroll/billings
,,,,,10/5/2017,Billings & Collections,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,Review monthly invoices
,,,,,10/6/2017,Travel,0,5,$65.00 ,$0.00 ,0,$0.00 ,Travel to/from Dallas/Tyler
,,,,,10/8/2017,Other,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,Review and respond to various e-mail
,,,,,10/10/2017,Travel,0,2.5,$65.00 ,$0.00 ,0,$0.00 ,Travel from Dallas to Tyler
,,,,,10/10/2017,Other,0,1,$65.00 ,$0.00 ,0,$0.00 ,Review and respond to various e-mail
,,,,,10/9/2017,Travel,0,2.5,$65.00 ,$0.00 ,0,$0.00 ,Travel from Tyler to Dallas
,,,,,10/12/2017,Other,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Lee regarding McCon timing of delivering financial data
,,,,,10/12/2017,Company Meeting,0,1.5,$65.00 ,$0.00 ,0,$0.00 ,Meeting with Burt about various issues
,,,,,10/12/2017,Travel,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,Travel to Brookshire's
,,,,,10/12/2017,Travel,0,2.5,$65.00 ,$0.00 ,0,$0.00 ,Travel to Dallas from Tyler
,,,,,10/13/2017,Travel,0,2.5,$65.00 ,$0.00 ,0,$0.00 ,Travel to Tyler from Dallas
,,,,,10/13/2017,Company Meeting,2.25,0,$65.00 ,$146.25 ,0,$146.25 ,CFO meeting
,,,,,10/13/2017,Other,0,0.75,$65.00 ,$0.00 ,0,$0.00 ,Review and respond to various e-mail
,,,,,10/15/2017,Company Meeting,1,0,$65.00 ,$65.00 ,0,$65.00 ,"Pull McCon data for Lee, send Lee instructions to pull data"
,,,,,10/15/2017,Other,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Jeff Pieper (McCon) regarding introduction to Chris Richardson for Sage expertise
,,,,,10/16/2017,Other,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Lee regarding McCon
,,,,,10/19/2017,Travel,0,2.5,$65.00 ,$0.00 ,0,$0.00 ,Travel to Dallas from Tyler
,,,,,10/19/2017,Other,0,1,$65.00 ,$0.00 ,0,$0.00 ,Enter time for the week
,,,,,10/20/2017,Travel,0,2.5,$65.00 ,$0.00 ,0,$0.00 ,Travel to Tyler from Dallas
,,,,,10/22/2017,Other,0,2,$65.00 ,$0.00 ,0,$0.00 ,Review and respond to various e-mail
,,,,,10/27/2017,Travel,0,5.5,$65.00 ,$0.00 ,0,$0.00 ,Travel to/from Dallas/Tyler
,,,,,10/27/2017,Company Meeting,2,0,$65.00 ,$130.00 ,0,$130.00 ,CFO meeting
,,,,,10/30/2017,Other,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Review and respond to various e-mail
,,,,,3/2/2017,Other,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,Meeting with Burt to discuss the open issues for Speech Privacy
,,,,,11/3/2017,Other,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,Review proposed Republic tax plan as it relates to NLCFO clients
,,,,,3/3/2017,Other,0,5.5,$65.00 ,$0.00 ,0,$0.00 ,Drive time to/from Dallas to/from Tyler
,,,,,3/8/2017,Other,0,3,$65.00 ,$0.00 ,0,$0.00 ,Drive time to Dallas from Tyler
,,,,,3/6/2017,Other,0,2,$65.00 ,$0.00 ,0,$0.00 ,Review and respond to e-mail
,,,,,3/6/2017,Other,0,2,$65.00 ,$0.00 ,0,$0.00 ,Review and respond to e-mail
,,,,,3/10/2017,Other,0,3,$65.00 ,$0.00 ,0,$0.00 ,Drive time from Dallas to Tyler
,,,,,3/10/2017,Company Meeting,3,0,$65.00 ,$195.00 ,0,$195.00 ,CFO Meeting
,,,,,3/1/2017,Other,0,3,$65.00 ,$0.00 ,0,$0.00 ,Speech Privacy
,,,,,3/1/2017,Other,0,1,$65.00 ,$0.00 ,0,$0.00 ,Review and respond to e-mail
,,,,,3/2/2017,Other,0,1,$65.00 ,$0.00 ,0,$0.00 ,Review and respond to e-mail
,,,,,3/2/2017,Other,0,4,$65.00 ,$0.00 ,0,$0.00 ,Speech Privacy
,,,,,3/4/2017,Other,0,1,$65.00 ,$0.00 ,0,$0.00 ,Review and respond to e-mail
,,,,,3/5/2017,Other,0,2,$65.00 ,$0.00 ,0,$0.00 ,Prepare for the week
,,,,,3/8/2017,Other,0,1,$65.00 ,$0.00 ,0,$0.00 ,Review and respond to e-mail
,,,,,3/9/2017,Other,0,2,$65.00 ,$0.00 ,0,$0.00 ,Meeting with attorney for partnership
,,,,,3/9/2017,Other,0,1,$65.00 ,$0.00 ,0,$0.00 ,enter time
,,,,,3/9/2017,Company Meeting,1,0,$65.00 ,$65.00 ,0,$65.00 ,Resolve McCon trial balance data mining
,,,,,3/9/2017,Other,0,1,$65.00 ,$0.00 ,0,$0.00 ,Review and respond to e-mail
,,,,,3/10/2017,Company Meeting,2.5,,$65.00 ,$162.50 ,0,$162.50 ,
,,,,,3/13/2017,Other,2.75,0,$65.00 ,$178.75 ,0,$178.75 ,"Additional training by phone (including preparation and follow up for Joel Williams-additional VAN tasks, VAN post close issues, review VAN close schedule in detail from beginning to end, document client login credentials, document how to use Accounting Close spreadsheet, document starting a new month-copy old files/create new files/update close schedule, creat new VAN files"
,,,,,3/13/2017,Other,3.5,0,$65.00 ,$227.50 ,0,$227.50 ,"Training for Cheryl Thompson - review questions/comments from spreadsheets, review time tracking software, connectivity to Whiz Q, review Whiz Q close schedule and assign tasks, review QuickBooks, software-Access, includes training and follow up"
,,,,,3/14/2017,Other,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,"Follow up for Cheryl Thompson transition to Whiz Q - setup next meeting, prepare for bank reconciliation, email Joel regarding month end reports, send updated close schedule"
,,,,,3/15/2017,Other,0,2,$65.00 ,$0.00 ,0,$0.00 ,Review and respond to e-mail
,,,,,3/15/2017,Other,0,1.5,$65.00 ,$0.00 ,0,$0.00 ,Prepare for and meet with Cheryl Thompson for onboarding to Whiz Q
,,,,,3/16/2017,Other,0,2,$65.00 ,$0.00 ,0,$0.00 ,"Review 3 Culture Index survey results in detail, including phone calls with survey participants"
,,,,,3/19/2017,Other,0,2,$65.00 ,$0.00 ,0,$0.00 ,"Review and respond to e-mail, prepare for the upcoming week"
,,,,,3/20/2017,Other,0,2,$65.00 ,$0.00 ,0,$0.00 ,Review and respond to various e-mail
,,,,,3/23/2017,Other,0,2,$65.00 ,$0.00 ,0,$0.00 ,Review and respond to various e-mail
,,,,,3/24/2017,Company Meeting,3,0,$65.00 ,$195.00 ,0,$195.00 ,CFO Meeting
,,,,,3/24/2017,Travel,0,3,$65.00 ,$0.00 ,0,$0.00 ,Dallas to Tyler
,,,,,3/23/2017,Travel,0,2.5,$65.00 ,$0.00 ,0,$0.00 ,Tyler to Dallas
,,,,,3/26/2017,Other,0,2,$65.00 ,$0.00 ,0,$0.00 ,"Review and respond to e-mail, prepare for upcoming week"
,,,,,3/29/2017,Travel,0,2.5,$65.00 ,$0.00 ,0,$0.00 ,Tyler to Dallas
,,,,,3/30/2017,Travel,0,2,$65.00 ,$0.00 ,0,$0.00 ,Dallas to Commerce
,,,,,3/30/2017,Travel,0,2,$65.00 ,$0.00 ,0,$0.00 ,Commerce to Tyler
,,,,,3/30/2017,Other,0,4,$65.00 ,$0.00 ,0,$0.00 ,Community Service
,,,,NLCFO - Admin Total,,,43.75,245.5,,"$2,843.75 ",,"$2,843.75 ",
,,,,NLCFO - Infrastructure,,,,,,,,,
,,,,,4/14/2017,Other,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Diego regarding survey
,,,,,4/22/2017,Analytical Database Design,0,10.5,$65.00 ,$0.00 ,0,$0.00 ,Research QuickBooks data tables to create financial history queries
,,,,,5/26/2017,Analytical Database Design,0.25,,$65.00 ,$16.25 ,0,$16.25 ,Review chart of accounts document sent from Patrick
,,,,,6/11/2017,Other,0,0.75,$65.00 ,$0.00 ,0,$0.00 ,Review and e-mail comments regarding organization document
,,,,,6/18/2017,PlanGuru & Standard Models,0.75,0,$65.00 ,$48.75 ,0,$48.75 ,Correspondence with Diego and Burt regarding trial balance download to Plan Guru
,,,,,6/18/2017,Employee/Contractor Training,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence and sign up for Plan Guru training
,,,,,7/5/2017,"Network, Servers, Computers",0,0.5,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Diego regarding remote desktop environment
,,,,,7/16/2017,PlanGuru & Standard Models,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Wayne regarding 7/27 meeting
,,,,,7/20/2017,PlanGuru & Standard Models,2,2,$65.00 ,$130.00 ,0,$130.00 ,"Accumulate trial balances for demo setup, create another set of trial balances after speaking with Wayne, setup Plan Guru and iDashboards, calls and correspondence with Wayne and Diego"
,,,,,7/25/2017,PlanGuru & Standard Models,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,"Load Plan Guru licensing, update to current version, load Excel add in"
,,,,,8/10/2017,PlanGuru & Standard Models,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Pull Whiz Q trial balances for Patrick
,,,,,8/11/2017,PlanGuru & Standard Models,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Generate trial balance for Whiz Q for Patrick
,,,,,8/11/2017,Other,0,0.25,$65.00 ,$0.00 ,0,$0.00 ,"Correspondence regarding e-mail migration with Burt, Joel, Teresa and Bruce"
,,,,,8/12/2017,"Network, Servers, Computers",0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with contractors regarding e-mail migration
,,,,,8/16/2017,"Network, Servers, Computers",0,4,$65.00 ,$0.00 ,0,$0.00 ,E-mail migration
,,,,,8/16/2017,"Network, Servers, Computers",0,2,$65.00 ,$0.00 ,0,$0.00 ,E-mail migration
,,,,,8/18/2017,"Network, Servers, Computers",0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence related to e-mail migration
,,,,,8/19/2017,"Network, Servers, Computers",0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence and call with Burt regarding mail migration
,,,,,8/21/2017,"Network, Servers, Computers",0,1.5,$65.00 ,$0.00 ,0,$0.00 ,"Reset e-mail accounts for e-mail migration, correspondence related to the same"
,,,,,8/21/2017,"Network, Servers, Computers",0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Call with Mark Bowles regarding outsourced IT function
,,,,,8/22/2017,"Network, Servers, Computers",0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Mark Bowles regarding outsourced IT services
,,,,,8/22/2017,Employee/Contractor Training,2,0,$65.00 ,$130.00 ,0,$130.00 ,Plan Guru training session
,,,,,8/22/2017,"Network, Servers, Computers",0,1.25,$65.00 ,$0.00 ,0,$0.00 ,"Various calls with Mark Bowles (Ranger), Brett Patterson (Ranger) and Burt regarding outsourced IT resources"
,,,,,8/23/2017,"Network, Servers, Computers",0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Call with Burt regarding CoreSpace mail migration
,,,,,8/25/2017,"Network, Servers, Computers",0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Respond to CoreSpace survey
,,,,,8/29/2017,PlanGuru & Standard Models,2,0,$65.00 ,$130.00 ,0,$130.00 ,PG University training
,,,,,9/4/2017,"Network, Servers, Computers",0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Respond to Burt regarding the time tracking software reporting categoreis
,,,,,9/12/2017,Analytical Database Design,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,Reviewed infrastructure document for Burt
,,,,,9/13/2017,"Network, Servers, Computers",0,0.5,$65.00 ,$0.00 ,0,$0.00 ,Call with Burt and Diego to review infrastructure design  document
,,,,,9/15/2017,"Network, Servers, Computers",0,2,$65.00 ,$0.00 ,0,$0.00 ,Discussion with Ranger regarding New Life IT infrastructure
,,,,,9/19/2017,"Network, Servers, Computers",0,1.5,$65.00 ,$0.00 ,0,$0.00 ,Backup e-mail
,,,,,9/21/2017,"Network, Servers, Computers",0,0.75,$65.00 ,$0.00 ,0,$0.00 ,Call with Ranger regarding outsourced IT services
,,,,,9/21/2017,"Network, Servers, Computers",0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Diego regarding file server solution
,,,,,9/21/2017,"Network, Servers, Computers",0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Download Egnyte trial to test
,,,,,9/21/2017,"Network, Servers, Computers",0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Read e-mail response from Burt to CoreSpace
,,,,,9/24/2017,"Network, Servers, Computers",0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Mark Bowles to schedule Egnyte testing
,,,,,9/25/2017,"Network, Servers, Computers",0,0.5,$65.00 ,$0.00 ,0,$0.00 ,Call with Diego regarding Egnyte file server software
,,,,,9/29/2017,"Network, Servers, Computers",0,1,$65.00 ,$0.00 ,0,$0.00 ,Meeting with Lewen and Diego to discuss files used for Controller Services
,,,,,9/28/2017,"Network, Servers, Computers",0,1.25,$65.00 ,$0.00 ,0,$0.00 ,Meeting with Lewen and Diego regarding file directory structure
,,,,,9/26/2017,"Network, Servers, Computers",0,0.75,$65.00 ,$0.00 ,0,$0.00 ,"Correspondence with Lewen, preparation of files for HCI as a sample for Plan Guru import"
,,,,,9/29/2017,"Network, Servers, Computers",0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Terry regarding T-Sheets
,,,,,9/30/2017,"Network, Servers, Computers",0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Burt regarding getting Lewen or Diego involved
,,,,,10/4/2017,"Network, Servers, Computers",0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Terry regarding T-Sheets
,,,,,10/11/2017,"Network, Servers, Computers",0,0.25,$65.00 ,$0.00 ,0,$0.00 ,"Correspondence with Burt, Diego and Lewen regarding file server options"
,,,,,10/16/2017,"Network, Servers, Computers",0,1.25,$65.00 ,$0.00 ,0,$0.00 ,Meeting with Diego and Lewen regarding the file structure for Controller Services
,,,,,10/16/2017,"Network, Servers, Computers",0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Burt regarding communication with Ranger/IT services
,,,,,10/19/2017,"Network, Servers, Computers",0,0.25,$65.00 ,$0.00 ,0,$0.00 ,Correspondence with Diego regarding Egnyte
,,,,,3/6/2017,Other,0,1.75,$65.00 ,$0.00 ,0,$0.00 ,"Initial on board meeting for Cheryl Thompson-preparation, phone call and summary"
,,,,,3/23/2017,"Network, Servers, Computers",0,1.25,$65.00 ,$0.00 ,0,$0.00 ,"Conference call with Coresource, call with Burt"
,,,,NLCFO - Infrastructure Total,,,7,42,,$455.00 ,,$455.00 ,
,,,,NLCFO - Networking & Marketing,,,,,,,,,
,,,,,4/6/2017,Meet Networking Partner/Group,0,2,$65.00 ,$0.00 ,0,$0.00 ,Lunch with Jeanie Hornung
